ocr_text_similarity,income_discrepancy_ratio,marks_discrepancy,duplicate_cert_count,duplicate_bank_count,fuzzy_name_match_score,certificate_tamper_flag,is_fraud,risk_label
0.892,1.04,1.2,1,1,0.99,0,0,Normal
0.973,0.96,1.5,1,1,0.91,0,0,Normal
0.95,1.01,1.5,1,1,0.98,0,0,Normal
0.932,1.03,0.6,1,1,0.96,0,0,Normal
0.641,4.66,31.7,3,2,0.59,1,1,High_Risk
0.92,1.0,1.0,1,1,0.96,0,0,Normal
0.953,0.99,1.4,1,1,0.96,0,0,Normal
0.927,0.99,1.0,1,1,0.92,0,0,Normal
0.974,0.95,1.7,1,1,0.93,0,0,Normal
0.99,0.96,1.1,1,1,0.91,0,0,Normal
0.935,0.97,1.2,1,1,0.92,0,0,Normal
0.934,0.99,0.1,1,1,0.97,0,0,Normal
0.904,1.01,0.2,1,1,0.99,0,0,Normal
0.93,0.98,1.3,1,1,0.95,0,0,Normal
0.896,1.0,1.8,1,1,0.99,0,0,Normal
0.938,0.95,1.0,1,1,0.93,0,0,Normal
0.905,1.02,1.0,1,1,0.99,0,0,Normal
0.58,2.4,21.4,3,3,0.55,1,1,Suspicious
0.981,1.01,0.1,1,1,0.91,0,0,Normal
0.912,0.96,0.3,1,1,0.91,0,0,Normal
0.888,1.03,0.1,1,1,0.96,0,0,Normal
0.872,0.96,0.2,1,1,0.99,0,0,Normal
0.914,0.96,1.1,1,1,0.96,0,0,Normal
0.96,0.99,0.1,1,1,0.97,0,0,Normal
0.862,0.99,1.9,1,1,1.0,0,0,Normal
0.981,1.03,1.3,1,1,0.98,0,0,Normal
0.934,1.02,1.7,1,1,0.96,0,0,Normal
0.98,1.02,0.2,1,1,0.91,0,0,Normal
0.9,0.96,0.9,1,1,0.93,0,0,Normal
0.95,1.01,0.4,1,1,0.99,0,0,Normal
0.941,1.0,0.4,1,1,0.96,0,0,Normal
0.983,1.01,1.9,1,1,0.95,0,0,Normal
0.614,2.16,28.5,3,4,0.45,1,1,High_Risk
0.887,1.04,0.6,1,1,0.97,0,0,Normal
0.865,0.96,1.3,1,1,0.97,0,0,Normal
0.94,0.98,1.6,1,1,0.99,0,0,Normal
0.894,1.02,0.5,1,1,0.93,0,0,Normal
0.574,4.06,34.9,5,2,0.38,1,1,High_Risk
0.489,2.15,13.6,3,3,0.39,0,1,High_Risk
0.9,0.98,1.0,1,1,0.99,0,0,Normal
0.938,0.95,0.5,1,1,0.96,0,0,Normal
0.864,0.99,0.4,1,1,0.91,0,0,Normal
0.874,1.02,0.2,1,1,1.0,0,0,Normal
0.93,1.01,1.5,1,1,0.93,0,0,Normal
0.943,1.03,1.4,1,1,0.91,0,0,Normal
0.854,1.05,1.4,1,1,0.98,0,0,Normal
0.887,1.03,0.6,1,1,0.99,0,0,Normal
0.487,3.98,24.0,5,2,0.33,0,1,High_Risk
0.907,0.97,1.5,1,1,0.93,0,0,Normal
0.928,1.05,1.7,1,1,0.9,0,0,Normal
0.42,4.93,27.1,4,3,0.59,1,1,High_Risk
0.899,1.04,1.3,1,1,0.98,0,0,Normal
0.876,1.02,1.5,1,1,0.9,0,0,Normal
0.912,0.96,1.4,1,1,0.98,0,0,Normal
0.862,1.02,1.2,1,1,0.92,0,0,Normal
0.975,1.03,1.7,1,1,0.97,0,0,Normal
0.63,2.59,32.0,5,4,0.33,1,1,High_Risk
0.908,1.03,1.6,1,1,0.94,0,0,Normal
0.949,0.97,1.9,1,1,1.0,0,0,Normal
0.863,0.96,1.0,1,1,0.92,0,0,Normal
0.927,1.03,1.3,1,1,0.94,0,0,Normal
0.877,0.98,0.6,1,1,0.96,0,0,Normal
0.877,1.03,1.2,1,1,0.96,0,0,Normal
0.891,1.02,1.4,1,1,0.94,0,0,Normal
0.935,0.96,0.4,1,1,0.98,0,0,Normal
0.903,1.0,1.1,1,1,1.0,0,0,Normal
0.85,0.95,0.5,1,1,0.99,0,0,Normal
0.916,1.0,1.5,1,1,0.98,0,0,Normal
0.938,0.95,1.8,1,1,0.94,0,0,Normal
0.352,3.45,15.2,5,4,0.46,0,1,High_Risk
0.92,0.98,0.8,1,1,0.95,0,0,Normal
0.918,0.97,0.6,1,1,0.9,0,0,Normal
0.914,0.96,1.6,1,1,0.96,0,0,Normal
0.889,0.96,1.9,1,1,0.94,0,0,Normal
0.871,1.02,1.3,1,1,0.92,0,0,Normal
0.873,0.97,1.1,1,1,0.94,0,0,Normal
0.942,1.04,0.3,1,1,0.93,0,0,Normal
0.888,0.97,0.0,1,1,0.95,0,0,Normal
0.908,1.01,1.8,1,1,0.99,0,0,Normal
0.876,0.97,2.0,1,1,0.91,0,0,Normal
0.892,1.03,1.6,1,1,0.93,0,0,Normal
0.98,1.04,1.1,1,1,0.99,0,0,Normal
0.964,0.97,0.9,1,1,0.91,0,0,Normal
0.905,0.99,1.9,1,1,0.91,0,0,Normal
0.271,4.48,28.3,5,3,0.55,1,1,Suspicious
0.965,0.96,1.1,1,1,0.95,0,0,Normal
0.213,2.53,10.5,3,4,0.51,0,1,High_Risk
0.973,1.05,0.7,1,1,0.9,0,0,Normal
0.94,1.05,0.6,1,1,0.98,0,0,Normal
0.976,1.05,2.0,1,1,0.96,0,0,Normal
0.934,0.98,1.1,1,1,0.96,0,0,Normal
0.248,4.3,20.9,3,4,0.57,1,1,High_Risk
0.884,1.03,0.5,1,1,0.99,0,0,Normal
0.856,1.03,0.6,1,1,0.9,0,0,Normal
0.604,2.12,29.6,5,4,0.5,1,1,High_Risk
0.955,0.98,0.6,1,1,0.99,0,0,Normal
0.945,1.03,1.6,1,1,0.91,0,0,Normal
0.984,0.95,1.8,1,1,0.93,0,0,Normal
0.956,1.03,1.1,1,1,0.96,0,0,Normal
0.879,0.96,0.1,1,1,0.98,0,0,Normal
0.851,0.99,1.6,1,1,0.91,0,0,Normal
0.934,1.04,0.9,1,1,0.98,0,0,Normal
0.974,1.01,1.1,1,1,1.0,0,0,Normal
0.89,0.97,1.8,1,1,0.91,0,0,Normal
0.938,0.97,2.0,1,1,0.99,0,0,Normal
0.957,1.04,1.9,1,1,0.97,0,0,Normal
0.869,1.02,0.5,1,1,0.9,0,0,Normal
0.866,1.02,1.2,1,1,0.96,0,0,Normal
0.942,1.05,1.9,1,1,0.98,0,0,Normal
0.955,1.04,0.9,1,1,0.98,0,0,Normal
0.85,0.98,0.1,1,1,0.92,0,0,Normal
0.947,1.01,0.3,1,1,0.92,0,0,Normal
0.943,1.0,0.5,1,1,0.93,0,0,Normal
0.918,0.95,0.1,1,1,0.96,0,0,Normal
0.882,0.96,0.2,1,1,0.94,0,0,Normal
0.931,0.98,1.0,1,1,0.95,0,0,Normal
0.919,0.97,0.7,1,1,0.93,0,0,Normal
0.281,3.38,28.4,2,2,0.54,1,1,Suspicious
0.85,0.98,0.7,1,1,0.96,0,0,Normal
0.912,0.97,1.0,1,1,0.93,0,0,Normal
0.572,1.97,13.6,5,2,0.63,1,1,High_Risk
0.874,0.98,0.2,1,1,0.97,0,0,Normal
0.943,1.02,0.7,1,1,0.92,0,0,Normal
0.988,0.97,0.7,1,1,0.96,0,0,Normal
0.915,1.05,1.6,1,1,0.96,0,0,Normal
0.911,0.98,0.5,1,1,0.99,0,0,Normal
0.985,0.99,1.0,1,1,0.98,0,0,Normal
0.86,1.01,0.1,1,1,0.96,0,0,Normal
0.887,1.03,1.6,1,1,0.92,0,0,Normal
0.983,0.96,1.6,1,1,0.96,0,0,Normal
0.899,1.01,1.2,1,1,0.91,0,0,Normal
0.571,4.05,13.4,4,4,0.31,1,1,High_Risk
0.982,0.99,0.6,1,1,0.92,0,0,Normal
0.939,0.95,1.8,1,1,0.91,0,0,Normal
0.861,0.99,0.9,1,1,0.99,0,0,Normal
0.989,1.05,0.4,1,1,0.97,0,0,Normal
0.882,1.03,0.7,1,1,0.95,0,0,Normal
0.873,1.01,0.5,1,1,0.93,0,0,Normal
0.902,1.03,2.0,1,1,0.93,0,0,Normal
0.913,1.05,1.5,1,1,0.96,0,0,Normal
0.957,0.99,1.2,1,1,0.97,0,0,Normal
0.903,0.96,1.8,1,1,0.96,0,0,Normal
0.939,0.96,1.6,1,1,0.93,0,0,Normal
0.974,0.95,0.9,1,1,1.0,0,0,Normal
0.989,1.0,0.3,1,1,1.0,0,0,Normal
0.951,0.99,0.5,1,1,0.97,0,0,Normal
0.932,1.03,0.4,1,1,0.99,0,0,Normal
0.975,1.02,1.3,1,1,0.92,0,0,Normal
0.866,1.02,1.0,1,1,0.91,0,0,Normal
0.895,1.04,1.9,1,1,0.93,0,0,Normal
0.887,1.03,0.4,1,1,1.0,0,0,Normal
0.909,1.01,1.6,1,1,0.9,0,0,Normal
0.929,1.05,0.5,1,1,0.91,0,0,Normal
0.899,1.01,0.4,1,1,0.93,0,0,Normal
0.964,0.97,1.3,1,1,0.93,0,0,Normal
0.647,3.38,12.3,3,2,0.51,1,1,High_Risk
0.452,2.34,34.0,4,2,0.61,1,1,Suspicious
0.921,0.96,0.8,1,1,0.93,0,0,Normal
0.915,1.05,1.6,1,1,0.94,0,0,Normal
0.911,1.05,0.2,1,1,0.92,0,0,Normal
0.928,1.01,1.0,1,1,0.9,0,0,Normal
0.888,1.04,1.7,1,1,0.98,0,0,Normal
0.963,0.97,1.1,1,1,0.92,0,0,Normal
0.916,1.0,1.3,1,1,0.9,0,0,Normal
0.929,1.01,1.1,1,1,0.91,0,0,Normal
0.893,0.98,0.7,1,1,0.98,0,0,Normal
0.91,0.96,1.5,1,1,0.97,0,0,Normal
0.949,0.96,0.8,1,1,0.93,0,0,Normal
0.492,3.88,32.9,5,4,0.62,0,1,High_Risk
0.912,1.01,0.6,1,1,0.96,0,0,Normal
0.972,0.99,0.8,1,1,0.9,0,0,Normal
0.269,1.95,14.1,3,2,0.57,1,1,High_Risk
0.874,1.02,1.3,1,1,0.91,0,0,Normal
0.9,1.03,1.1,1,1,1.0,0,0,Normal
0.954,1.02,1.2,1,1,0.92,0,0,Normal
0.883,0.95,1.2,1,1,0.93,0,0,Normal
0.225,4.53,27.3,4,3,0.55,1,1,High_Risk
0.94,0.96,0.8,1,1,1.0,0,0,Normal
0.929,1.01,1.7,1,1,0.95,0,0,Normal
0.876,0.97,1.2,1,1,0.92,0,0,Normal
0.9,1.01,0.8,1,1,0.91,0,0,Normal
0.963,1.0,0.4,1,1,0.97,0,0,Normal
0.944,0.97,0.4,1,1,0.91,0,0,Normal
0.302,3.2,27.2,2,4,0.46,1,1,High_Risk
0.859,0.95,1.8,1,1,0.96,0,0,Normal
0.276,3.97,20.8,2,4,0.56,1,1,High_Risk
0.539,2.26,26.4,4,3,0.47,1,1,High_Risk
0.902,1.03,0.5,1,1,0.99,0,0,Normal
0.926,0.97,0.3,1,1,0.94,0,0,Normal
0.869,1.01,0.6,1,1,0.96,0,0,Normal
0.871,1.0,1.9,1,1,0.98,0,0,Normal
0.924,1.04,1.5,1,1,0.91,0,0,Normal
0.879,1.03,1.3,1,1,0.94,0,0,Normal
0.936,1.04,1.1,1,1,0.97,0,0,Normal
0.412,2.47,33.1,2,3,0.37,1,1,High_Risk
0.216,3.87,12.9,4,4,0.32,1,1,Suspicious
0.913,0.97,1.9,1,1,0.93,0,0,Normal
0.943,1.04,1.8,1,1,0.92,0,0,Normal
0.924,1.02,0.1,1,1,0.92,0,0,Normal
0.98,0.96,1.7,1,1,0.97,0,0,Normal
0.244,1.96,25.6,5,2,0.65,1,1,High_Risk
0.858,1.05,0.0,1,1,0.96,0,0,Normal
0.871,1.01,0.6,1,1,0.97,0,0,Normal
0.92,0.96,1.6,1,1,0.98,0,0,Normal
0.869,1.0,1.9,1,1,0.96,0,0,Normal
0.922,0.97,0.5,1,1,0.92,0,0,Normal
0.945,0.95,0.9,1,1,0.97,0,0,Normal
0.874,1.01,0.4,1,1,0.94,0,0,Normal
0.867,0.99,1.2,1,1,0.97,0,0,Normal
0.851,1.0,0.2,1,1,0.95,0,0,Normal
0.877,0.97,0.1,1,1,0.9,0,0,Normal
0.925,1.02,0.7,1,1,0.93,0,0,Normal
0.305,2.13,29.1,2,2,0.34,0,1,High_Risk
0.881,0.99,0.6,1,1,0.95,0,0,Normal
0.987,1.01,0.2,1,1,0.93,0,0,Normal
0.418,3.79,19.7,3,3,0.57,1,1,Suspicious
0.954,1.02,0.1,1,1,0.96,0,0,Normal
0.618,4.67,13.3,5,4,0.41,1,1,Suspicious
0.888,1.01,1.2,1,1,0.9,0,0,Normal
0.932,0.95,2.0,1,1,0.97,0,0,Normal
0.937,1.05,1.8,1,1,0.95,0,0,Normal
0.941,1.04,1.6,1,1,0.92,0,0,Normal
0.974,1.0,1.8,1,1,0.93,0,0,Normal
0.972,1.0,1.1,1,1,0.93,0,0,Normal
0.918,1.0,1.4,1,1,0.97,0,0,Normal
0.922,0.96,0.4,1,1,0.93,0,0,Normal
0.937,0.98,0.5,1,1,0.9,0,0,Normal
0.934,0.96,0.7,1,1,0.91,0,0,Normal
0.941,1.05,1.1,1,1,1.0,0,0,Normal
0.951,1.01,0.8,1,1,1.0,0,0,Normal
0.874,0.97,1.3,1,1,0.97,0,0,Normal
0.986,1.05,0.7,1,1,0.9,0,0,Normal
0.97,1.04,0.0,1,1,0.91,0,0,Normal
0.947,0.96,0.2,1,1,0.97,0,0,Normal
0.98,1.0,1.9,1,1,0.92,0,0,Normal
0.873,1.0,1.7,1,1,0.9,0,0,Normal
0.91,0.96,1.1,1,1,0.97,0,0,Normal
0.853,0.98,0.2,1,1,0.94,0,0,Normal
0.935,0.98,0.2,1,1,0.96,0,0,Normal
0.979,0.99,0.8,1,1,0.95,0,0,Normal
0.505,2.74,13.0,5,3,0.38,0,1,High_Risk
0.967,0.96,0.7,1,1,0.97,0,0,Normal
0.892,0.97,1.2,1,1,0.98,0,0,Normal
0.949,1.03,0.6,1,1,0.91,0,0,Normal
0.253,2.06,22.4,3,3,0.58,1,1,High_Risk
0.861,0.98,0.3,1,1,0.94,0,0,Normal
0.931,0.96,0.5,1,1,0.95,0,0,Normal
0.891,1.03,0.3,1,1,0.96,0,0,Normal
0.98,1.03,1.4,1,1,0.91,0,0,Normal
0.858,1.01,0.5,1,1,0.97,0,0,Normal
0.964,0.98,0.5,1,1,0.99,0,0,Normal
0.967,1.04,1.2,1,1,0.97,0,0,Normal
0.887,1.0,0.4,1,1,0.98,0,0,Normal
0.958,1.05,1.7,1,1,1.0,0,0,Normal
0.928,1.02,1.0,1,1,0.9,0,0,Normal
0.857,0.96,0.4,1,1,0.99,0,0,Normal
0.905,0.98,0.7,1,1,0.9,0,0,Normal
0.325,3.3,29.3,2,2,0.43,1,1,High_Risk
0.945,0.99,0.4,1,1,0.95,0,0,Normal
0.593,3.47,30.4,3,2,0.55,1,1,Suspicious
0.936,1.0,0.1,1,1,0.99,0,0,Normal
0.958,0.95,1.0,1,1,1.0,0,0,Normal
0.492,2.69,31.7,3,3,0.36,0,1,Suspicious
0.964,1.0,1.8,1,1,0.98,0,0,Normal
0.864,0.99,1.2,1,1,0.97,0,0,Normal
0.926,1.01,0.8,1,1,0.92,0,0,Normal
0.889,0.98,1.8,1,1,0.98,0,0,Normal
0.977,1.02,1.9,1,1,1.0,0,0,Normal
0.969,0.96,0.9,1,1,0.99,0,0,Normal
0.327,3.3,29.1,5,4,0.34,1,1,Suspicious
0.873,1.03,0.4,1,1,0.99,0,0,Normal
0.958,0.98,1.2,1,1,0.94,0,0,Normal
0.951,1.03,0.1,1,1,0.94,0,0,Normal
0.971,0.99,0.5,1,1,0.96,0,0,Normal
0.931,1.04,0.9,1,1,0.91,0,0,Normal
0.885,1.03,0.1,1,1,0.97,0,0,Normal
0.932,1.04,1.1,1,1,0.98,0,0,Normal
0.929,0.99,0.4,1,1,0.96,0,0,Normal
0.908,0.97,0.4,1,1,0.98,0,0,Normal
0.89,0.98,2.0,1,1,1.0,0,0,Normal
0.95,0.99,0.8,1,1,0.92,0,0,Normal
0.627,2.28,21.3,3,4,0.47,0,1,High_Risk
0.875,1.0,1.3,1,1,0.9,0,0,Normal
0.963,0.96,0.4,1,1,0.97,0,0,Normal
0.222,2.33,29.4,2,3,0.3,1,1,High_Risk
0.884,0.99,0.7,1,1,0.98,0,0,Normal
0.939,1.0,0.7,1,1,0.98,0,0,Normal
0.895,1.03,1.3,1,1,0.95,0,0,Normal
0.913,0.96,1.0,1,1,0.97,0,0,Normal
0.865,0.99,0.6,1,1,0.99,0,0,Normal
0.942,1.03,0.3,1,1,0.93,0,0,Normal
0.358,4.35,16.4,2,2,0.36,1,1,High_Risk
0.236,3.3,31.2,3,2,0.42,0,1,High_Risk
0.984,1.04,1.1,1,1,0.94,0,0,Normal
0.964,1.03,1.2,1,1,0.98,0,0,Normal
0.879,0.98,1.0,1,1,0.9,0,0,Normal
0.87,1.0,0.7,1,1,0.91,0,0,Normal
0.905,0.96,1.2,1,1,0.92,0,0,Normal
0.919,0.98,0.7,1,1,0.92,0,0,Normal
0.884,0.99,2.0,1,1,0.94,0,0,Normal
0.478,2.25,10.7,2,3,0.44,1,1,Suspicious
0.912,0.95,0.4,1,1,0.94,0,0,Normal
0.615,1.84,34.1,3,2,0.65,0,1,Suspicious
0.854,0.97,0.5,1,1,0.94,0,0,Normal
0.929,1.05,0.4,1,1,0.94,0,0,Normal
0.893,0.97,0.5,1,1,1.0,0,0,Normal
0.982,1.03,1.0,1,1,0.94,0,0,Normal
0.958,0.95,0.8,1,1,0.99,0,0,Normal
0.938,0.98,1.3,1,1,0.95,0,0,Normal
0.986,1.01,0.6,1,1,0.93,0,0,Normal
0.89,1.04,1.2,1,1,0.98,0,0,Normal
0.988,0.97,0.7,1,1,0.95,0,0,Normal
0.918,1.04,0.3,1,1,0.98,0,0,Normal
0.93,0.96,1.2,1,1,0.96,0,0,Normal
0.562,2.38,12.0,3,3,0.63,1,1,High_Risk
0.866,1.03,1.5,1,1,0.96,0,0,Normal
0.901,0.95,1.5,1,1,0.9,0,0,Normal
0.887,0.98,1.1,1,1,0.99,0,0,Normal
0.922,0.99,0.2,1,1,0.97,0,0,Normal
0.958,1.01,1.7,1,1,1.0,0,0,Normal
0.888,1.0,1.4,1,1,0.94,0,0,Normal
0.962,1.02,1.6,1,1,0.94,0,0,Normal
0.927,1.01,0.9,1,1,1.0,0,0,Normal
0.911,1.01,1.1,1,1,0.95,0,0,Normal
0.622,3.3,33.4,3,3,0.56,1,1,High_Risk
0.923,1.01,0.9,1,1,0.99,0,0,Normal
0.909,1.04,1.0,1,1,0.93,0,0,Normal
0.369,3.09,28.5,3,3,0.39,0,1,High_Risk
0.527,3.09,13.5,3,4,0.5,1,1,Suspicious
0.968,1.04,1.3,1,1,0.98,0,0,Normal
0.307,3.63,28.7,2,4,0.62,1,1,High_Risk
0.271,2.71,27.0,3,3,0.6,0,1,High_Risk
0.979,0.98,0.2,1,1,0.91,0,0,Normal
0.895,0.95,1.6,1,1,0.97,0,0,Normal
0.984,0.95,1.4,1,1,0.97,0,0,Normal
0.962,0.99,0.2,1,1,1.0,0,0,Normal
0.86,0.96,1.4,1,1,0.92,0,0,Normal
0.893,1.0,0.8,1,1,0.95,0,0,Normal
0.493,2.93,34.2,2,2,0.65,1,1,High_Risk
0.862,1.04,1.3,1,1,0.99,0,0,Normal
0.959,1.03,0.1,1,1,0.95,0,0,Normal
0.933,0.99,0.9,1,1,0.97,0,0,Normal
0.857,1.0,0.2,1,1,0.94,0,0,Normal
0.89,1.03,1.8,1,1,0.93,0,0,Normal
0.971,0.95,1.6,1,1,0.99,0,0,Normal
0.959,1.0,0.8,1,1,0.93,0,0,Normal
0.938,0.97,0.8,1,1,0.96,0,0,Normal
0.938,0.96,2.0,1,1,0.93,0,0,Normal
0.923,1.04,0.4,1,1,0.98,0,0,Normal
0.909,0.95,1.2,1,1,0.91,0,0,Normal
0.955,1.04,0.6,1,1,0.98,0,0,Normal
0.529,1.96,33.0,2,2,0.61,0,1,High_Risk
0.887,1.02,2.0,1,1,0.94,0,0,Normal
0.901,1.03,0.4,1,1,0.94,0,0,Normal
0.592,3.37,29.4,3,3,0.44,1,1,High_Risk
0.495,3.2,32.4,5,3,0.46,1,1,High_Risk
0.889,1.0,1.4,1,1,0.95,0,0,Normal
0.966,1.0,1.8,1,1,0.93,0,0,Normal
0.982,1.02,0.9,1,1,0.98,0,0,Normal
0.478,2.17,19.5,4,3,0.33,1,1,High_Risk
0.49,2.96,21.8,3,4,0.52,1,1,High_Risk
0.952,1.02,0.5,1,1,1.0,0,0,Normal
0.26,4.18,25.5,5,3,0.52,1,1,High_Risk
0.854,1.04,1.1,1,1,0.91,0,0,Normal
0.506,4.21,23.6,2,4,0.43,1,1,High_Risk
0.907,0.99,0.4,1,1,0.92,0,0,Normal
0.865,1.0,0.2,1,1,0.94,0,0,Normal
0.891,1.0,1.3,1,1,0.94,0,0,Normal
0.873,0.96,0.5,1,1,0.99,0,0,Normal
0.954,1.04,1.7,1,1,0.92,0,0,Normal
0.934,1.01,1.1,1,1,0.91,0,0,Normal
0.341,3.45,11.3,3,4,0.34,1,1,High_Risk
0.967,1.01,0.8,1,1,0.97,0,0,Normal
0.969,1.05,1.4,1,1,0.96,0,0,Normal
0.963,0.97,0.1,1,1,0.94,0,0,Normal
0.352,4.63,30.1,4,4,0.54,1,1,High_Risk
0.939,0.98,1.1,1,1,0.98,0,0,Normal
0.88,1.04,1.3,1,1,1.0,0,0,Normal
0.872,0.97,1.5,1,1,0.91,0,0,Normal
0.38,2.49,19.8,4,4,0.6,0,1,High_Risk
0.364,2.88,33.7,4,4,0.67,0,1,Suspicious
0.865,0.98,0.5,1,1,0.95,0,0,Normal
0.975,1.02,1.4,1,1,0.93,0,0,Normal
0.974,0.98,0.5,1,1,0.94,0,0,Normal
0.959,0.96,0.6,1,1,0.94,0,0,Normal
0.897,1.0,1.1,1,1,0.91,0,0,Normal
0.961,1.04,2.0,1,1,0.95,0,0,Normal
0.917,0.96,0.4,1,1,0.98,0,0,Normal
0.359,2.48,28.8,4,4,0.59,0,1,High_Risk
0.927,0.97,1.6,1,1,0.92,0,0,Normal
0.988,1.01,0.5,1,1,0.92,0,0,Normal
0.94,0.97,0.8,1,1,0.98,0,0,Normal
0.865,1.02,1.3,1,1,1.0,0,0,Normal
0.924,0.95,0.9,1,1,0.98,0,0,Normal
0.89,0.96,0.3,1,1,0.98,0,0,Normal
0.531,4.02,16.9,2,4,0.33,1,1,High_Risk
0.869,0.98,1.2,1,1,0.9,0,0,Normal
0.906,1.04,1.6,1,1,0.97,0,0,Normal
0.966,0.99,1.8,1,1,0.93,0,0,Normal
0.983,0.97,1.0,1,1,0.9,0,0,Normal
0.881,1.01,1.2,1,1,0.96,0,0,Normal
0.905,0.96,0.4,1,1,0.91,0,0,Normal
0.375,4.72,31.4,3,4,0.7,1,1,High_Risk
0.977,1.03,0.7,1,1,0.95,0,0,Normal
0.95,0.99,0.6,1,1,0.9,0,0,Normal
0.888,0.97,1.9,1,1,0.97,0,0,Normal
0.858,0.96,1.7,1,1,0.97,0,0,Normal
0.393,4.24,24.0,2,4,0.34,1,1,High_Risk
0.885,1.03,1.0,1,1,0.97,0,0,Normal
0.895,0.99,0.8,1,1,0.97,0,0,Normal
0.953,1.04,2.0,1,1,0.95,0,0,Normal
0.89,0.95,0.6,1,1,0.98,0,0,Normal
0.851,1.01,0.4,1,1,0.99,0,0,Normal
0.427,3.87,18.8,4,3,0.68,0,1,Suspicious
0.925,0.99,1.9,1,1,0.94,0,0,Normal
0.497,1.88,24.0,5,2,0.52,1,1,Suspicious
0.908,0.97,2.0,1,1,0.99,0,0,Normal
0.92,1.02,0.3,1,1,0.93,0,0,Normal
0.852,0.95,1.3,1,1,0.96,0,0,Normal
0.94,0.95,1.7,1,1,0.97,0,0,Normal
0.864,0.97,1.1,1,1,0.91,0,0,Normal
0.929,0.96,1.7,1,1,0.91,0,0,Normal
0.973,1.03,0.1,1,1,0.98,0,0,Normal
0.905,1.04,1.2,1,1,0.91,0,0,Normal
0.949,0.98,0.5,1,1,0.92,0,0,Normal
0.347,2.69,16.6,4,2,0.36,1,1,High_Risk
0.964,1.0,0.4,1,1,0.96,0,0,Normal
0.87,0.97,1.8,1,1,1.0,0,0,Normal
0.513,2.61,30.8,3,3,0.41,1,1,High_Risk
0.277,3.29,17.9,3,4,0.66,0,1,High_Risk
0.853,1.05,0.8,1,1,0.96,0,0,Normal
0.273,2.16,24.1,4,3,0.53,1,1,High_Risk
0.884,0.96,1.4,1,1,0.99,0,0,Normal
0.855,1.01,1.4,1,1,0.94,0,0,Normal
0.857,0.96,1.8,1,1,0.94,0,0,Normal
0.974,1.04,2.0,1,1,0.91,0,0,Normal
0.928,1.02,1.9,1,1,0.97,0,0,Normal
0.274,1.89,21.9,3,4,0.66,0,1,High_Risk
0.261,1.92,12.2,4,4,0.56,1,1,Suspicious
0.866,1.04,1.3,1,1,0.98,0,0,Normal
0.877,1.04,1.6,1,1,0.92,0,0,Normal
0.913,1.04,1.3,1,1,0.98,0,0,Normal
0.874,0.96,1.7,1,1,0.94,0,0,Normal
0.853,1.01,1.6,1,1,0.9,0,0,Normal
0.892,0.97,1.3,1,1,0.91,0,0,Normal
0.938,1.05,1.8,1,1,0.98,0,0,Normal
0.926,1.05,1.1,1,1,0.96,0,0,Normal
0.918,1.0,0.0,1,1,0.92,0,0,Normal
0.377,2.7,29.6,2,4,0.39,0,1,Suspicious
0.965,0.96,0.5,1,1,0.9,0,0,Normal
0.915,1.02,1.5,1,1,0.99,0,0,Normal
0.857,0.97,0.6,1,1,0.96,0,0,Normal
0.28,2.21,33.1,5,2,0.55,1,1,High_Risk
0.98,0.97,1.6,1,1,0.99,0,0,Normal
0.963,0.96,1.3,1,1,0.95,0,0,Normal
0.871,1.03,1.5,1,1,0.91,0,0,Normal
0.872,0.96,0.4,1,1,0.92,0,0,Normal
0.975,1.01,0.4,1,1,0.94,0,0,Normal
0.931,1.01,0.3,1,1,0.96,0,0,Normal
0.938,1.04,1.7,1,1,1.0,0,0,Normal
0.876,0.99,0.3,1,1,0.97,0,0,Normal
0.877,1.03,1.0,1,1,0.93,0,0,Normal
0.933,1.03,1.3,1,1,0.96,0,0,Normal
0.927,0.99,0.4,1,1,0.97,0,0,Normal
0.977,0.98,1.7,1,1,0.99,0,0,Normal
0.95,1.05,0.1,1,1,0.95,0,0,Normal
0.983,0.99,1.9,1,1,0.99,0,0,Normal
0.873,1.0,0.5,1,1,0.91,0,0,Normal
0.897,1.02,1.0,1,1,1.0,0,0,Normal
0.929,0.98,1.5,1,1,0.99,0,0,Normal
0.903,1.04,0.3,1,1,1.0,0,0,Normal
0.988,0.95,0.0,1,1,0.95,0,0,Normal
0.853,1.04,1.1,1,1,0.95,0,0,Normal
0.865,1.03,1.7,1,1,0.99,0,0,Normal
0.896,0.97,1.9,1,1,0.97,0,0,Normal
0.939,0.99,1.2,1,1,1.0,0,0,Normal
0.258,3.55,14.6,4,2,0.59,0,1,Suspicious
0.99,0.96,1.6,1,1,1.0,0,0,Normal
0.921,1.02,1.1,1,1,0.96,0,0,Normal
0.896,1.02,1.5,1,1,0.91,0,0,Normal
0.966,1.05,1.9,1,1,0.98,0,0,Normal
0.914,1.02,1.7,1,1,0.9,0,0,Normal
0.961,1.0,1.3,1,1,0.96,0,0,Normal
0.986,1.03,0.2,1,1,0.91,0,0,Normal
0.885,1.02,0.1,1,1,0.9,0,0,Normal
0.939,0.97,1.1,1,1,0.99,0,0,Normal
0.422,2.0,28.4,3,3,0.67,1,1,High_Risk
0.912,1.04,0.0,1,1,0.93,0,0,Normal
0.963,1.01,0.8,1,1,0.97,0,0,Normal
0.489,2.79,11.0,2,4,0.43,0,1,Suspicious
0.858,0.98,0.0,1,1,0.96,0,0,Normal
